EXPOCODE,cruise,date,year,month,StationID,BottleID,LATITUDE,LONGITUDE,depth,Temperature,Salinity,NO3_plus_NO2,SRP,DOP,DOP_flag,region,method,reference
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,10,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,20,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,30,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,40,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,50,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,60,-9999,-9999,-9999,-9999,0.13,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,70,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,80,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,90,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-2.989,-26.216,200,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,5,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,10,-9999,-9999,-9999,-9999,0.21,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,20,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,30,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,40,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,50,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,60,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,80,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,95,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,105,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,115,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,125,-9999,-9999,-9999,-9999,0.12,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-8.803,-28.295,150,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,5,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,10,-9999,-9999,-9999,-9999,0.16,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,20,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,30,-9999,-9999,-9999,-9999,0.19,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,45,-9999,-9999,-9999,-9999,0.05,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,60,-9999,-9999,-9999,-9999,0.12,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,90,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,110,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,120,-9999,-9999,-9999,-9999,0.23,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,130,-9999,-9999,-9999,-9999,0.34,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,140,-9999,-9999,-9999,-9999,0.25,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-11.994,-29.738,150,-9999,-9999,-9999,-9999,0.27,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,15,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,30,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,45,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,60,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,75,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,90,-9999,-9999,-9999,-9999,0.19,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,105,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,125,-9999,-9999,-9999,-9999,0.21,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,135,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,150,-9999,-9999,-9999,-9999,0.15,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-14.982,-31.035,175,-9999,-9999,-9999,-9999,0.17,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,5,-9999,-9999,-9999,-9999,0.02,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,10,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,35,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,60,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,110,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,125,-9999,-9999,-9999,-9999,0.06,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,140,-9999,-9999,-9999,-9999,0.13,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,160,-9999,-9999,-9999,-9999,0.13,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,170,-9999,-9999,-9999,-9999,0.04,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,180,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,200,-9999,-9999,-9999,-9999,0.06,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-17.903,-32.219,800,-9999,-9999,-9999,-9999,0.01,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,5,-9999,-9999,-9999,-9999,0.14,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,10,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,30,-9999,-9999,-9999,-9999,0.27,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,40,-9999,-9999,-9999,-9999,0.18,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,60,-9999,-9999,-9999,-9999,0.16,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,70,-9999,-9999,-9999,-9999,0.12,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,100,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,130,-9999,-9999,-9999,-9999,0.1,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,145,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,160,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,175,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,200,-9999,-9999,-9999,-9999,0.08,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,300,-9999,-9999,-9999,-9999,0.09,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-20.8,-33.365,400,-9999,-9999,-9999,-9999,0.07,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,5,-9999,-9999,-9999,-9999,0.12,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
-9999,Latitude II,-9999,1995,nd,-9999,-9999,-23.451,-35.751,10,-9999,-9999,-9999,-9999,0.11,2,South Atlantic,Wet oxidation,Vidal; Montserrat Duarte; Carlos M. Agusti; Susana; (1999); Dissolved organic nitrogen and phosphorus pools and fluxes in the central Atlantic Ocean; Limnology and Oceanography; 1; doi: 10.4319/lo.1999.44.1.0106.
